price,rooms,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
950,1,1,0,57,2,1,16.6667
850,1,1,1,50,2,6,17.0
1250,3,1,1,94,2,9,13.2979
1550,2,1,0,65,2,9,23.8462
995,1,1,0,50,2,2,19.9
750,1,0,0,40,2,0,18.75
1545,3,1,0,88,2,1,17.5568
1200,1,1,0,60,2,2,20.0
1400,2,1,0,50,2,0,28.0
1550,1,1,1,90,2,1,17.2222
1795,3,1,0,70,2,1,25.6429
1295,2,1,0,70,2,2,18.5
500,1,1,0,30,3,2,16.6667
700,1,1,0,45,2,0,15.5556
900,3,1,0,100,2,1,9.0
1100,4,1,0,75,2,1,14.6667
1200,3,1,1,95,2,1,12.6316
1150,3,0,0,80,2,0,14.375
1350,2,1,1,84,2,4,16.0714
850,3,1,0,82,2,1,10.3659
725,2,0,0,60,2,8,12.0833
2805,4,1,0,197,2,1,14.2386
1300,2,1,1,77,2,1,16.8831
1500,1,1,1,51,0,1,29.4118
850,2,0,0,57,2,9,14.9123
1256,3,1,0,100,2,1,12.56
2650,4,1,1,187,1,1,14.1711
900,2,1,0,75,2,1,12.0
1020,4,1,1,89,2,7,11.4607
750,1,1,0,42,2,9,17.8571
750,1,1,0,42,2,9,17.8571
1050,2,1,1,55,1,9,19.0909
1150,3,1,0,87,2,8,13.2184
785,2,1,1,70,2,1,11.2143
1050,2,1,0,77,2,9,13.6364
1050,2,1,0,65,2,0,16.1538
870,1,1,0,45,2,2,19.3333
960,4,1,0,79,2,7,12.1519
1250,2,1,1,85,2,1,14.7059
690,2,0,0,61,2,5,11.3115
1190,3,1,0,85,2,1,14.0
700,3,1,0,53,2,6,13.2075
2500,4,1,1,130,2,7,19.2308
850,1,0,0,50,2,4,17.0
4000,5,0,1,280,2,9,14.2857
1150,3,0,0,80,2,1,14.375
980,4,0,0,86,2,2,11.3953
950,1,1,0,50,2,9,19.0
1250,2,1,0,69,2,1,18.1159
925,2,0,0,79,2,2,11.7089
1300,2,1,0,57,2,0,22.807
950,3,1,0,82,2,4,11.5854
1400,5,1,0,125,2,9,11.2
880,2,1,0,64,2,3,13.75
650,1,1,0,50,2,1,13.0
1200,3,0,1,124,2,2,9.67742
875,3,0,0,75,2,7,11.6667
900,2,1,1,50,2,1,18.0
1190,3,1,0,70,2,0,17.0
1750,2,0,1,142,2,7,12.3239
790,3,1,0,69,2,6,11.4493
1250,4,1,0,118,2,9,10.5932
1100,3,1,0,79,2,1,13.9241
995,1,0,0,45,2,0,22.1111
1200,2,1,0,65,2,7,18.4615
1090,2,1,0,54,2,8,20.1852
950,2,1,1,70,2,1,13.5714
1500,2,1,0,62,2,0,24.1935
765,3,0,0,54,2,0,14.1667
950,4,1,0,72,2,4,13.1944
750,2,1,0,56,2,1,13.3929
550,1,0,0,34,2,0,16.1765
750,3,1,0,70,2,7,10.7143
775,3,1,0,72,2,3,10.7639
700,3,0,0,59,2,8,11.8644
650,1,0,0,28,2,2,23.2143
560,1,1,0,27,2,4,20.7407
900,1,1,1,40,2,0,22.5
820,3,0,0,70,2,0,11.7143
3300,3,1,1,152,2,9,21.7105
675,3,0,0,63,2,5,10.7143
1125,2,1,0,52,2,1,21.6346
995,1,1,0,48,2,1,20.7292
1160,3,0,0,73,2,3,15.8904
1150,1,1,0,60,2,1,19.1667
1000,4,1,0,77,2,2,12.987
1600,2,1,0,70,2,9,22.8571
4000,5,1,1,300,2,9,13.3333
1600,3,1,0,147,2,9,10.8844
950,2,1,0,67,2,2,14.1791
1150,2,1,0,72,2,1,15.9722
2800,4,1,1,274,2,9,10.219
2650,4,1,1,200,2,9,13.25
2800,2,1,1,123,1,9,22.7642
3200,4,1,1,155,2,9,20.6452
2500,3,1,1,140,1,9,17.8571
1290,2,0,0,53,2,1,24.3396
3400,5,1,0,279,2,9,12.1864
770,2,0,0,50,2,2,15.4
1150,2,1,0,70,2,1,16.4286
775,3,1,0,77,2,6,10.0649
850,2,1,0,56,2,1,15.1786
1050,2,1,0,71,2,1,14.7887
2500,3,1,0,185,2,9,13.5135
775,1,1,0,49,2,2,15.8163
774,2,0,0,40,2,2,19.35
1300,3,1,0,85,2,9,15.2941
1250,1,1,0,95,2,9,13.1579
690,1,1,0,48,2,0,14.375
3400,5,1,1,220,2,9,15.4545
2900,4,1,1,138,2,9,21.0145
825,3,1,1,85,2,6,9.70588
1100,3,0,0,73,2,6,15.0685
813,3,1,1,69,2,3,11.7826
1100,1,1,1,60,2,3,18.3333
1170,3,1,0,82,2,9,14.2683
1175,2,0,0,80,2,9,14.6875
3850,5,1,0,277,0,9,13.8989
830,2,1,0,55,2,9,15.0909
2090,2,1,1,96,2,9,21.7708
3164,5,1,1,274,0,9,11.5474
1200,1,1,0,55,0,9,21.8182
2900,4,1,0,250,2,9,11.6
1100,1,1,1,50,2,1,22.0
924,4,0,0,90,2,1,10.2667
2300,5,1,1,149,0,9,15.4362
1300,3,1,0,117,0,9,11.1111
1750,3,1,0,97,0,9,18.0412
925,2,1,1,86,2,3,10.7558
2095,3,1,1,138,2,9,15.1812
1150,1,1,0,42,0,1,27.381
2500,2,0,1,130,2,7,19.2308
950,3,1,0,80,2,1,11.875
1250,4,1,0,120,2,4,10.4167
1000,3,1,0,81,2,1,12.3457
1050,3,1,0,70,2,4,15.0
950,2,1,0,76,2,2,12.5
850,1,1,1,35,2,2,24.2857
940,0,1,0,56,0,4,16.7857
1000,2,1,0,56,2,1,17.8571
1050,2,1,1,58,1,1,18.1034
1450,4,1,0,169,2,1,8.57988
1250,2,1,1,65,2,2,19.2308
950,2,1,0,56,2,9,16.9643
1200,3,1,0,95,2,9,12.6316
2000,2,1,0,110,2,3,18.1818
1935,3,1,1,130,2,9,14.8846
805,2,0,0,59,2,0,13.6441
2200,3,1,0,131,2,9,16.7939
1050,1,1,1,70,0,9,15.0
1150,2,1,0,88,2,1,13.0682
795,1,0,1,42,2,8,18.9286
500,1,1,0,35,3,2,14.2857
880,2,1,0,60,2,5,14.6667
980,2,1,0,85,2,7,11.5294
1600,3,1,1,72,1,2,22.2222
1150,2,1,0,80,2,1,14.375
850,3,1,0,48,2,1,17.7083
750,1,0,0,50,2,0,15.0
745,1,0,0,56,2,1,13.3036
2700,3,1,0,110,2,0,24.5455
1400,2,1,0,60,2,9,23.3333
1650,2,1,1,76,2,1,21.7105
5200,4,1,1,398,1,9,13.0653
3000,5,1,1,170,2,4,17.6471
1272,1,1,0,65,2,1,19.5692
3800,2,1,1,105,2,0,36.1905
860,1,1,0,44,2,9,19.5455
1100,1,0,0,50,2,9,22.0
2450,3,1,0,150,2,4,16.3333
2500,2,1,0,70,2,1,35.7143
1500,2,1,0,81,2,9,18.5185
1000,1,1,0,49,2,9,20.4082
3800,2,1,1,105,2,0,36.1905
2800,3,1,1,140,2,9,20.0
2000,2,1,0,95,2,0,21.0526
2800,1,1,1,70,2,0,40.0
2950,5,1,1,300,2,4,9.83333
10000,3,1,1,180,2,1,55.5556
1600,3,1,0,85,2,0,18.8235
1098,4,0,0,80,2,1,13.725
1500,3,1,0,80,2,9,18.75
1079,2,1,0,76,2,1,14.1974
1800,1,1,0,58,2,0,31.0345
1260,2,0,0,99,2,1,12.7273
1280,3,1,0,80,2,9,16.0
890,3,0,0,69,2,8,12.8986
900,1,0,0,46,2,1,19.5652
2500,3,1,0,100,2,0,25.0
2700,3,1,0,135,2,0,20.0
1100,2,1,0,69,2,0,15.942
5000,5,1,1,270,2,9,18.5185
3200,3,1,0,140,2,9,22.8571
975,1,1,0,60,2,9,16.25
1050,1,0,0,52,2,9,20.1923
1200,2,1,0,89,2,4,13.4831
2300,5,1,1,130,2,9,17.6923
2568,2,1,1,139,2,9,18.4748
1089,3,1,0,84,2,9,12.9643
1500,3,1,0,90,2,2,16.6667
3250,4,1,1,184,2,9,17.663
2250,3,1,1,120,2,9,18.75
1350,2,0,0,45,2,0,30.0
2500,3,1,1,170,2,9,14.7059
3885,3,1,1,114,2,1,34.0789
1050,1,1,0,63,2,0,16.6667
3500,5,1,1,260,2,9,13.4615
1300,1,1,1,30,2,2,43.3333
1150,2,1,0,78,2,9,14.7436
1400,3,1,1,82,2,1,17.0732
1950,2,1,1,73,2,4,26.7123
9500,3,1,1,190,2,1,50.0
3500,3,1,0,133,2,9,26.3158
3000,5,1,1,220,2,4,13.6364
4600,3,1,1,114,2,1,40.3509
5300,5,1,0,240,2,9,22.0833
1350,2,1,0,61,2,2,22.1311
785,1,1,0,51,2,0,15.3922
4200,5,1,1,250,2,1,16.8
1100,1,1,0,65,2,8,16.9231
1787,3,1,0,129,2,9,13.8527
6000,4,1,0,211,2,1,28.436
1300,2,1,0,63,2,0,20.6349
3460,4,1,0,129,2,9,26.8217
1890,2,1,1,68,2,9,27.7941
1000,2,1,0,68,2,9,14.7059
650,1,1,0,35,2,0,18.5714
950,3,1,0,75,2,2,12.6667
1100,2,1,0,83,2,1,13.253
1100,3,1,0,75,2,1,14.6667
750,0,0,0,35,3,9,21.4286
1200,3,1,0,100,2,9,12.0
1400,4,1,0,150,2,1,9.33333
1090,2,1,0,60,2,0,18.1667
920,4,1,1,92,2,6,10.0
650,0,1,0,47,3,8,13.8298
950,3,1,0,71,2,6,13.3803
1100,3,1,1,80,2,9,13.75
1250,3,1,0,90,2,1,13.8889
1050,2,1,0,80,2,4,13.125
1100,4,1,0,100,2,8,11.0
1150,2,1,0,72,2,1,15.9722
950,4,1,0,82,2,1,11.5854
745,1,0,0,50,2,0,14.9
825,2,1,1,70,2,0,11.7857
850,3,1,1,67,2,7,12.6866
3600,3,1,1,220,2,1,16.3636
695,3,0,0,60,2,3,11.5833
900,3,1,0,85,2,1,10.5882
1100,3,0,0,81,2,8,13.5802
640,0,1,0,34,3,7,18.8235
830,2,1,0,60,2,7,13.8333
850,3,1,0,70,2,7,12.1429
1150,4,1,0,95,2,1,12.1053
1290,2,1,0,83,0,4,15.5422
700,1,1,0,42,0,7,16.6667
1050,2,1,0,62,2,0,16.9355
2300,4,1,0,125,2,4,18.4
975,1,1,0,75,0,9,13.0
2950,5,1,0,250,2,4,11.8
4700,5,1,0,300,2,9,15.6667
600,0,1,0,30,2,9,20.0
1100,2,1,1,70,2,7,15.7143
779,2,0,0,42,2,7,18.5476
945,1,0,0,40,2,0,23.625
1000,3,1,0,55,2,0,18.1818
825,3,0,0,65,2,3,12.6923
750,2,0,0,45,2,0,16.6667
850,3,0,0,100,2,0,8.5
1500,1,1,1,44,2,1,34.0909
1300,2,0,0,120,2,1,10.8333
4700,4,1,1,267,2,9,17.603
850,2,1,0,83,2,6,10.241
950,1,0,1,40,1,1,23.75
790,1,1,0,58,0,0,13.6207
1000,4,1,0,95,2,4,10.5263
900,3,1,0,75,2,4,12.0
850,2,1,0,55,2,1,15.4545
1300,4,0,0,109,2,4,11.9266
700,2,0,0,48,2,0,14.5833
600,1,1,0,25,2,8,24.0
625,1,1,0,35,2,2,17.8571
3460,3,1,0,146,2,1,23.6986
650,2,0,0,41,2,0,15.8537
1150,3,1,0,78,2,4,14.7436
750,3,0,0,56,2,2,13.3929
1000,3,0,0,91,2,2,10.989
1100,4,0,0,95,2,1,11.5789
875,3,1,1,71,2,7,12.3239
750,3,1,0,64,2,5,11.7188
700,3,1,0,72,2,5,9.72222
725,3,1,0,55,2,5,13.1818
700,2,1,0,55,2,6,12.7273
1200,3,0,0,90,2,1,13.3333
980,2,0,0,86,2,7,11.3953
700,0,0,0,50,2,0,14.0
2500,3,1,0,121,2,7,20.6612
1600,4,0,0,130,2,1,12.3077
3900,3,1,1,191,1,4,20.4188
1495,3,0,1,80,2,7,18.6875
700,2,0,0,50,2,9,14.0
2900,4,1,0,213,2,9,13.615
850,3,0,0,75,2,1,11.3333
1150,2,1,0,70,2,1,16.4286
650,2,0,0,45,2,7,14.4444
1200,3,1,1,89,2,1,13.4831
1450,3,1,0,75,2,1,19.3333
1000,1,1,1,50,2,8,20.0
800,3,1,0,70,2,9,11.4286
1200,2,1,0,53,2,7,22.6415
700,2,0,0,48,2,0,14.5833
740,3,1,0,66,2,7,11.2121
800,3,0,0,77,2,7,10.3896
875,1,1,1,54,2,9,16.2037
1500,2,0,0,91,0,0,16.4835
1575,1,0,0,50,0,1,31.5
5476,4,0,0,60,0,8,91.2667
3450,2,0,0,105,0,0,32.8571
1938,1,0,0,60,0,0,32.3
1000,2,0,0,55,2,0,18.1818
890,2,1,0,53,2,1,16.7925
990,2,1,0,65,2,0,15.2308
950,1,1,0,50,2,9,19.0
1050,3,1,0,103,2,1,10.1942
2000,5,1,0,176,2,9,11.3636
895,2,0,0,52,2,0,17.2115
7000,6,1,0,405,2,9,17.284
1100,2,1,1,75,2,1,14.6667
690,1,1,0,49,2,9,14.0816
850,1,1,0,45,0,4,18.8889
1300,2,1,0,75,2,9,17.3333
1100,3,1,0,80,2,4,13.75
800,1,1,1,55,2,9,14.5455
900,3,0,1,70,2,2,12.8571
850,2,0,0,40,2,2,21.25
1050,2,1,0,80,2,0,13.125
1040,2,1,0,66,0,8,15.7576
890,1,1,0,50,2,9,17.8
725,1,0,0,60,2,0,12.0833
2250,3,1,1,140,2,4,16.0714
1490,4,1,1,90,2,1,16.5556
3500,4,1,1,237,2,1,14.7679
975,2,1,1,75,2,4,13.0
650,2,0,0,41,2,2,15.8537
975,1,1,0,50,2,7,19.5
890,1,1,0,54,2,9,16.4815
1195,1,0,0,70,0,9,17.0714
1150,0,0,0,104,2,1,11.0577
800,1,1,1,47,2,1,17.0213
1650,3,1,0,120,2,9,13.75
1150,1,1,0,70,2,1,16.4286
800,2,0,0,56,2,2,14.2857
1450,2,1,0,106,2,1,13.6792
800,2,0,0,56,2,2,14.2857
995,2,0,0,65,2,0,15.3077
1195,2,1,0,60,2,2,19.9167
675,1,0,0,40,2,0,16.875
725,1,0,0,34,2,0,21.3235
4500,4,1,0,220,2,1,20.4545
1200,3,0,1,93,2,4,12.9032
1800,1,1,0,75,0,0,24.0
1090,2,1,0,54,2,8,20.1852
1200,1,1,0,51,2,1,23.5294
1050,2,1,1,78,2,2,13.4615
995,1,0,0,45,2,0,22.1111
890,3,1,0,89,2,8,10.0
1190,3,1,0,70,2,0,17.0
895,2,0,0,45,2,0,19.8889
1300,3,1,0,70,2,1,18.5714
1090,2,1,0,54,2,8,20.1852
2800,3,1,1,138,0,1,20.2899
2550,2,0,0,135,0,0,18.8889
3000,4,1,1,220,1,1,13.6364
675,3,0,0,63,2,5,10.7143
3000,3,0,0,185,2,1,16.2162
6000,5,1,0,290,2,9,20.6897
1200,1,1,0,50,0,9,24.0
1350,3,1,0,98,2,0,13.7755
1990,2,1,0,70,2,4,28.4286
1350,2,1,0,77,2,9,17.5325
1300,2,1,0,95,2,1,13.6842
1200,2,1,1,63,2,3,19.0476
1100,1,0,1,70,1,8,15.7143
1750,3,1,0,100,2,2,17.5
1800,3,1,0,133,2,1,13.5338
1200,2,1,1,63,2,3,19.0476
2200,3,1,1,135,2,9,16.2963
1100,2,1,0,70,2,3,15.7143
1000,3,0,0,78,0,7,12.8205
1350,1,0,0,45,2,1,30.0
1250,4,1,1,101,2,9,12.3762
2250,3,1,0,155,2,9,14.5161
1300,2,0,0,55,2,1,23.6364
1700,2,1,1,85,2,9,20.0
1300,3,1,0,95,2,1,13.6842
945,2,1,0,56,2,0,16.875
1600,4,1,1,112,2,1,14.2857
1300,2,1,0,140,2,1,9.28571
1500,0,0,0,120,2,9,12.5
1100,3,0,0,68,2,3,16.1765
2600,3,1,1,105,2,7,24.7619
775,1,1,1,55,2,0,14.0909
2195,3,1,0,100,2,2,21.95
750,3,1,0,60,2,5,12.5
850,1,0,0,50,2,9,17.0
525,0,0,0,27,0,0,19.4444
1090,2,1,0,62,2,0,17.5806
1000,3,1,0,80,2,1,12.5
600,2,0,0,55,2,3,10.9091
1250,3,0,0,85,2,1,14.7059
1050,2,1,0,65,2,7,16.1538
995,1,0,0,44,2,0,22.6136
1050,2,0,0,52,2,0,20.1923
990,3,0,0,85,2,0,11.6471
1090,2,1,1,68,2,7,16.0294
925,2,0,0,70,2,0,13.2143
950,3,1,0,71,2,3,13.3803
1150,2,0,0,53,2,1,21.6981
1300,3,0,0,75,2,2,17.3333
1000,3,1,0,86,2,2,11.6279
950,2,0,0,45,2,0,21.1111
950,4,0,0,91,2,7,10.4396
725,1,0,0,34,2,0,21.3235
1150,2,0,0,53,2,1,21.6981
1650,3,1,1,145,2,1,11.3793
850,3,1,0,71,2,2,11.9718
850,3,0,1,71,2,2,11.9718
3000,4,1,1,190,1,1,15.7895
2500,3,1,0,145,2,9,17.2414
780,1,1,1,44,2,3,17.7273
850,2,0,0,85,0,0,10.0
695,0,1,0,78,2,3,8.91026
850,2,0,0,52,2,8,16.3462
700,1,1,0,45,2,9,15.5556
800,1,1,0,42,1,4,19.0476
850,1,1,0,60,2,0,14.1667
2700,3,1,0,203,2,9,13.3005
1300,3,1,0,65,2,4,20.0
951,2,0,0,55,2,1,17.2909
800,3,1,0,65,2,8,12.3077
990,2,1,0,65,2,7,15.2308
1300,2,1,0,81,2,2,16.0494
1175,2,1,0,121,2,1,9.71074
850,1,0,0,40,2,0,21.25
790,3,0,0,82,2,3,9.63415
1200,1,1,1,52,2,9,23.0769
824,2,0,0,60,2,0,13.7333
1300,4,0,0,107,2,4,12.1495
850,4,1,0,70,2,6,12.1429
860,2,0,0,60,2,0,14.3333
2200,3,0,0,80,2,7,27.5
900,1,0,0,48,2,0,18.75
950,1,0,0,55,2,0,17.2727
800,1,1,0,80,2,8,10.0
850,2,0,0,60,2,0,14.1667
1100,3,0,0,90,2,2,12.2222
998,3,0,0,65,2,4,15.3538
864,2,0,0,52,2,0,16.6154
1000,1,0,0,25,2,0,40.0
1050,2,0,0,73,2,9,14.3836
925,2,1,0,54,2,9,17.1296
1115,3,1,1,82,2,1,13.5976
775,1,0,0,40,2,0,19.375
930,1,0,0,68,2,3,13.6765
920,2,0,0,65,2,0,14.1538
950,3,0,0,75,2,7,12.6667
1000,2,0,0,59,2,8,16.9492
1350,2,0,0,90,2,1,15.0
1735,2,0,0,70,0,1,24.7857
1210,1,0,0,65,0,1,18.6154
1735,2,0,0,70,0,1,24.7857
1161,1,0,0,28,0,1,41.4643
2303,2,1,0,100,0,1,23.03
4700,3,0,0,80,0,0,58.75
1256,1,0,0,45,0,7,27.9111
824,3,0,0,65,2,2,12.6769
1198,4,0,0,80,2,1,14.975
850,1,0,0,49,2,0,17.3469
1090,2,0,0,70,2,0,15.5714
1000,2,0,0,70,2,8,14.2857
850,2,0,0,65,2,0,13.0769
780,3,1,0,65,2,5,12.0
1000,2,1,0,70,2,2,14.2857
1200,3,1,0,90,2,1,13.3333
1600,3,1,0,100,2,9,16.0
800,1,1,0,50,2,2,16.0
1200,2,1,0,83,2,1,14.4578
1200,3,1,0,75,2,1,16.0
1050,3,1,1,76,2,9,13.8158
750,3,0,0,55,2,0,13.6364
750,1,1,0,40,2,2,18.75
800,3,1,0,70,2,1,11.4286
890,2,1,0,65,2,1,13.6923
850,3,0,0,60,2,7,14.1667
1000,3,0,0,70,2,2,14.2857
1000,4,0,0,80,2,9,12.5
1300,2,1,1,79,2,7,16.4557
2000,3,1,1,125,2,4,16.0
625,1,1,0,40,2,3,15.625
1100,4,0,0,85,2,1,12.9412
1050,2,0,0,60,2,0,17.5
880,3,0,0,68,2,8,12.9412
800,3,0,0,70,2,8,11.4286
1100,3,1,1,80,2,2,13.75
1100,4,0,0,80,2,1,13.75
900,3,0,0,69,2,2,13.0435
1200,1,0,0,55,2,0,21.8182
880,3,0,0,68,2,8,12.9412
800,1,0,0,40,2,9,20.0
950,1,0,0,45,2,8,21.1111
1100,2,0,0,65,2,1,16.9231
1250,2,0,0,110,2,1,11.3636
850,1,0,0,50,2,2,17.0
2100,4,0,0,160,2,9,13.125
1290,3,0,0,107,2,1,12.0561
900,3,0,0,70,2,0,12.8571
2000,1,0,0,80,2,9,25.0
874,3,0,0,67,2,3,13.0448
1100,2,0,0,75,2,9,14.6667
900,2,0,0,63,2,1,14.2857
900,3,0,0,66,2,2,13.6364
700,1,1,0,41,2,0,17.0732
950,2,0,0,64,2,0,14.8438
1050,3,0,0,60,2,0,17.5
3800,4,1,1,230,2,4,16.5217
3900,5,1,1,298,2,4,13.0872
850,3,0,0,70,2,0,12.1429
1024,3,0,0,80,2,4,12.8
1100,1,0,0,68,2,1,16.1765
900,2,0,0,50,2,7,18.0
1000,2,1,0,80,2,7,12.5
4500,4,1,0,148,2,9,30.4054
2700,4,1,0,85,2,9,31.7647
850,1,1,0,83,2,2,10.241
950,3,1,0,100,2,7,9.5
800,2,1,0,78,2,3,10.2564
2700,4,1,0,85,2,9,31.7647
1000,3,1,0,68,2,1,14.7059
2800,1,1,0,75,2,2,37.3333
1100,2,0,1,85,2,2,12.9412
1090,2,1,1,87,2,2,12.5287
1100,3,0,1,84,2,2,13.0952
950,3,1,1,85,2,3,11.1765
1000,3,0,0,71,2,2,14.0845
900,1,1,0,40,2,2,22.5
1090,2,1,1,87,2,2,12.5287
2500,5,1,1,200,2,3,12.5
1000,2,0,0,75,2,3,13.3333
850,3,1,0,65,2,3,13.0769
795,1,1,1,40,2,3,19.875
1050,2,1,0,55,0,4,19.0909
950,2,1,0,60,2,4,15.8333
2400,3,1,0,80,2,9,30.0
650,1,1,0,38,2,9,17.1053
750,1,0,0,57,2,9,13.1579
1000,0,1,0,75,2,2,13.3333
890,3,0,0,66,2,9,13.4848
1590,3,1,0,123,2,9,12.9268
2550,5,1,1,166,2,4,15.3614
1485,3,1,0,117,2,9,12.6923
1400,4,1,0,131,2,1,10.687
990,3,0,0,80,2,6,12.375
900,2,1,0,70,2,5,12.8571
490,1,1,0,25,3,3,19.6
780,2,0,0,60,2,2,13.0
700,1,0,0,31,0,9,22.5806
480,0,0,0,30,3,6,16.0
550,1,1,0,40,2,0,13.75
895,3,1,1,65,2,4,13.7692
1200,2,1,0,68,2,9,17.6471
3600,3,1,1,200,1,1,18.0
1600,3,1,0,130,0,0,12.3077
1150,4,1,1,90,2,2,12.7778
668,1,0,0,35,2,4,19.0857
800,1,1,0,60,2,3,13.3333
1100,3,1,1,64,2,1,17.1875
1500,2,0,0,90,0,1,16.6667
4200,5,1,0,273,2,4,15.3846
3600,5,1,0,259,2,9,13.8996
1300,3,1,0,79,2,1,16.4557
1675,3,1,1,94,0,1,17.8191
1050,2,1,0,56,1,1,18.75
990,3,1,0,78,2,9,12.6923
1100,2,0,0,70,2,3,15.7143
2200,3,1,1,130,2,9,16.9231
3500,3,1,0,210,2,1,16.6667
3700,4,1,1,225,2,9,16.4444
3500,4,1,0,200,2,9,17.5
2200,2,1,0,150,2,9,14.6667
2700,3,1,1,120,2,9,22.5
550,1,0,0,40,2,0,13.75
900,4,1,0,80,2,1,11.25
850,3,1,0,75,2,6,11.3333
700,0,0,0,29,0,0,24.1379
1250,2,1,0,110,2,0,11.3636
3700,5,1,1,240,2,9,15.4167
1700,2,1,0,120,2,1,14.1667
650,1,1,0,45,2,8,14.4444
1300,2,1,0,85,2,1,15.2941
1050,0,1,0,72,2,9,14.5833
990,3,1,0,75,2,2,13.2
600,1,0,0,33,3,3,18.1818
800,1,1,0,45,2,0,17.7778
1350,3,1,0,77,2,1,17.5325
1280,1,1,1,69,1,0,18.5507
980,3,0,0,55,2,8,17.8182
865,2,1,0,79,2,1,10.9494
1400,2,0,0,90,2,9,15.5556
1200,2,0,0,75,2,0,16.0
1200,2,0,0,72,2,8,16.6667
2200,2,1,0,65,2,9,33.8462
1700,2,1,0,85,2,9,20.0
4500,3,1,1,80,2,1,56.25
2700,4,1,0,85,2,9,31.7647
4500,3,1,0,105,2,1,42.8571
915,3,0,0,74,2,4,12.3649
720,2,0,0,45,0,1,16.0
925,3,1,0,84,2,9,11.0119
875,1,1,0,50,2,9,17.5
1000,4,1,0,110,2,1,9.09091
800,1,1,0,50,2,7,16.0
900,3,1,0,11,2,8,81.8182
800,2,1,0,71,2,8,11.2676
1200,3,1,0,90,2,4,13.3333
2300,3,1,0,191,2,9,12.0419
1150,4,1,1,88,2,1,13.0682
700,2,0,0,60,2,6,11.6667
980,2,1,0,70,2,9,14.0
990,3,1,1,80,2,6,12.375
820,3,0,0,63,2,3,13.0159
850,3,1,1,81,2,5,10.4938
650,1,1,0,20,2,1,32.5
810,2,1,1,64,2,4,12.6562
900,1,1,1,55,2,1,16.3636
595,0,1,0,30,2,2,19.8333
1200,3,1,1,120,2,4,10.0
1300,3,1,0,91,2,2,14.2857
795,1,0,0,37,2,0,21.4865
2500,5,1,1,181,0,9,13.8122
1980,3,0,0,160,2,4,12.375
1150,3,1,1,90,2,4,12.7778
950,2,1,1,102,2,1,9.31373
850,1,1,0,40,2,9,21.25
1300,3,1,0,86,2,1,15.1163
1150,4,1,0,88,2,7,13.0682
1132,4,0,0,114,2,0,9.92982
2300,3,1,1,144,2,0,15.9722
2300,4,1,0,150,2,9,15.3333
1300,3,1,0,130,2,1,10.0
748,0,0,0,29,2,0,25.7931
900,2,1,1,75,2,4,12.0
800,2,1,0,64,2,1,12.5
1150,3,1,0,85,2,1,13.5294
2300,2,1,0,105,0,1,21.9048
1500,2,1,0,71,2,1,21.1268
1170,1,1,0,60,2,4,19.5
1150,1,0,0,47,2,9,24.4681
2600,10,1,0,220,2,4,11.8182
850,3,1,0,70,2,7,12.1429
3300,2,1,0,185,0,1,17.8378
1800,2,1,0,75,0,0,24.0
1400,1,1,0,45,0,0,31.1111
650,2,0,0,60,2,0,10.8333
850,2,0,0,98,2,0,8.67347
975,1,1,0,55,1,1,17.7273
550,1,0,0,30,0,0,18.3333
1500,2,1,1,86,0,0,17.4419
2000,2,1,0,90,0,1,22.2222
649,1,0,1,44,0,0,14.75
800,3,0,0,68,2,3,11.7647
800,0,1,0,45,3,2,17.7778
2400,5,1,0,211,2,9,11.3744
874,2,0,0,50,2,0,17.48
874,3,0,0,70,2,2,12.4857
6886,5,1,1,225,2,4,30.6044
3500,6,1,0,230,2,4,15.2174
3900,3,0,0,150,1,9,26.0
3600,3,1,1,220,1,1,16.3636
2900,3,1,1,180,2,9,16.1111
1050,3,1,1,75,2,1,14.0
950,3,0,0,70,2,8,13.5714
1100,1,0,0,50,2,1,22.0
1100,2,0,0,56,2,0,19.6429
800,0,0,0,43,1,0,18.6047
4500,4,1,1,256,2,9,17.5781
900,1,1,0,100,2,1,9.0
1100,1,0,0,40,2,0,27.5
1100,3,0,0,69,2,3,15.942
900,2,0,0,75,2,1,12.0
1200,2,1,1,68,1,1,17.6471
1000,3,1,1,95,2,1,10.5263
1600,3,1,1,100,0,9,16.0
875,3,1,0,84,2,2,10.4167
950,3,1,1,65,2,1,14.6154
950,3,1,0,80,2,7,11.875
775,2,1,0,74,2,7,10.473
1200,3,1,0,102,2,0,11.7647
625,1,0,0,30,2,0,20.8333
1800,3,1,1,131,2,0,13.7405
790,3,1,0,70,2,2,11.2857
1650,4,1,0,140,2,8,11.7857
730,3,0,0,50,2,2,14.6
1200,4,1,0,91,2,8,13.1868
775,2,0,0,40,2,4,19.375
700,2,0,0,61,2,5,11.4754
1190,2,1,0,68,2,2,17.5
1195,3,0,0,77,2,8,15.5195
1195,2,1,0,74,2,4,16.1486
1100,2,1,0,66,2,1,16.6667
925,1,0,0,33,2,2,28.0303
1375,2,1,0,98,2,1,14.0306
1200,3,1,0,85,2,9,14.1176
650,1,0,0,35,2,0,18.5714
1500,2,1,0,80,2,1,18.75
1300,4,1,0,92,2,8,14.1304
795,2,0,0,58,2,2,13.7069
1450,4,1,0,100,2,9,14.5
600,1,0,1,50,0,2,12.0
995,2,1,0,66,2,1,15.0758
1400,4,1,0,176,0,9,7.95455
2800,3,1,1,160,0,1,17.5
2200,2,1,1,165,0,9,13.3333
